"","country","country_code","longitude","latitude","sex","age_group","population","cGDP","generation_level","suicide_tendency"
"15092","Lithuania","LT",23.881275,55.169438,"female",1,265436,3354,5,"Low"
"15093","Lithuania","LT",23.881275,55.169438,"male",4,446764,3292,1,"High"
"15094","Lithuania","LT",23.881275,55.169438,"male",5,277228,3292,6,"High"
"15095","Lithuania","LT",23.881275,55.169438,"male",6,50173,3292,2,"High"
"15096","Lithuania","LT",23.881275,55.169438,"male",3,257244,3292,3,"High"
"15097","Lithuania","LT",23.881275,55.169438,"male",2,251394,3292,3,"High"
"15098","Lithuania","LT",23.881275,55.169438,"female",6,121573,3292,2,"High"
"15099","Lithuania","LT",23.881275,55.169438,"female",5,409039,3292,6,"High"
"15100","Lithuania","LT",23.881275,55.169438,"female",4,489403,3292,1,"High"
"15101","Lithuania","LT",23.881275,55.169438,"female",2,244706,3292,3,"Low"
"15102","Lithuania","LT",23.881275,55.169438,"female",3,256587,3292,3,"Low"
"15103","Lithuania","LT",23.881275,55.169438,"male",1,270111,3292,5,"Low"
"15104","Lithuania","LT",23.881275,55.169438,"female",1,259230,3292,5,"Low"
"15105","Lithuania","LT",23.881275,55.169438,"male",4,451103,3481,1,"High"
"15106","Lithuania","LT",23.881275,55.169438,"male",5,276055,3481,6,"High"
"15107","Lithuania","LT",23.881275,55.169438,"male",3,249865,3481,3,"High"
"15108","Lithuania","LT",23.881275,55.169438,"male",6,50557,3481,2,"High"
"15109","Lithuania","LT",23.881275,55.169438,"male",2,252489,3481,3,"High"
"15110","Lithuania","LT",23.881275,55.169438,"female",6,124608,3481,2,"High"
"15111","Lithuania","LT",23.881275,55.169438,"female",5,405061,3481,6,"High"
"15112","Lithuania","LT",23.881275,55.169438,"female",4,493992,3481,1,"High"
"15113","Lithuania","LT",23.881275,55.169438,"female",3,252324,3481,3,"Low"
"15114","Lithuania","LT",23.881275,55.169438,"female",2,245035,3481,3,"Low"
"15115","Lithuania","LT",23.881275,55.169438,"male",1,262637,3481,5,"Low"
"15116","Lithuania","LT",23.881275,55.169438,"female",1,251399,3481,5,"Low"
"15117","Lithuania","LT",23.881275,55.169438,"male",4,453841,3719,1,"High"
"15118","Lithuania","LT",23.881275,55.169438,"male",5,276422,3719,6,"High"
"15119","Lithuania","LT",23.881275,55.169438,"male",6,51713,3719,6,"High"
"15120","Lithuania","LT",23.881275,55.169438,"male",3,243174,3719,3,"High"
"15121","Lithuania","LT",23.881275,55.169438,"male",2,253439,3719,5,"High"
"15122","Lithuania","LT",23.881275,55.169438,"female",6,128791,3719,6,"High"
"15123","Lithuania","LT",23.881275,55.169438,"female",4,496684,3719,1,"High"
"15124","Lithuania","LT",23.881275,55.169438,"female",5,402028,3719,6,"High"
"15125","Lithuania","LT",23.881275,55.169438,"female",3,247712,3719,3,"Low"
"15126","Lithuania","LT",23.881275,55.169438,"female",2,245848,3719,5,"Low"
"15127","Lithuania","LT",23.881275,55.169438,"male",1,252622,3719,5,"Low"
"15128","Lithuania","LT",23.881275,55.169438,"female",1,241864,3719,5,"Low"
"15129","Lithuania","LT",23.881275,55.169438,"male",4,456468,4360,1,"High"
"15130","Lithuania","LT",23.881275,55.169438,"male",5,275961,4360,6,"High"
"15131","Lithuania","LT",23.881275,55.169438,"male",6,54325,4360,6,"High"
"15132","Lithuania","LT",23.881275,55.169438,"male",3,237814,4360,3,"High"
"15133","Lithuania","LT",23.881275,55.169438,"male",2,255044,4360,5,"High"
"15134","Lithuania","LT",23.881275,55.169438,"female",6,135785,4360,6,"High"
"15135","Lithuania","LT",23.881275,55.169438,"female",5,399066,4360,6,"High"
"15136","Lithuania","LT",23.881275,55.169438,"female",4,498421,4360,1,"High"
"15137","Lithuania","LT",23.881275,55.169438,"female",3,242244,4360,3,"Low"
"15138","Lithuania","LT",23.881275,55.169438,"female",2,247514,4360,5,"Low"
"15139","Lithuania","LT",23.881275,55.169438,"male",1,240849,4360,5,"Low"
"15140","Lithuania","LT",23.881275,55.169438,"female",1,230997,4360,5,"Low"
"15141","Lithuania","LT",23.881275,55.169438,"male",4,458658,5778,1,"High"
"15142","Lithuania","LT",23.881275,55.169438,"male",5,274066,5778,6,"High"
"15143","Lithuania","LT",23.881275,55.169438,"male",6,57169,5778,6,"High"
"15144","Lithuania","LT",23.881275,55.169438,"male",3,233362,5778,3,"High"
"15145","Lithuania","LT",23.881275,55.169438,"male",2,255707,5778,5,"High"
"15146","Lithuania","LT",23.881275,55.169438,"female",6,143383,5778,6,"High"
"15147","Lithuania","LT",23.881275,55.169438,"female",4,499080,5778,1,"High"
"15148","Lithuania","LT",23.881275,55.169438,"female",5,396850,5778,6,"High"
"15149","Lithuania","LT",23.881275,55.169438,"female",3,237053,5778,3,"Low"
"15150","Lithuania","LT",23.881275,55.169438,"female",2,247710,5778,5,"Low"
"15151","Lithuania","LT",23.881275,55.169438,"female",1,220424,5778,5,"Low"
"15152","Lithuania","LT",23.881275,55.169438,"male",1,230665,5778,5,"Low"
"15153","Lithuania","LT",23.881275,55.169438,"male",4,457735,7028,1,"High"
"15154","Lithuania","LT",23.881275,55.169438,"male",5,272871,7028,6,"High"
"15155","Lithuania","LT",23.881275,55.169438,"male",3,227897,7028,3,"High"
"15156","Lithuania","LT",23.881275,55.169438,"male",6,60017,7028,6,"High"
"15157","Lithuania","LT",23.881275,55.169438,"male",2,254022,7028,5,"High"
"15158","Lithuania","LT",23.881275,55.169438,"female",6,150000,7028,6,"High"
"15159","Lithuania","LT",23.881275,55.169438,"female",4,496461,7028,1,"High"
"15160","Lithuania","LT",23.881275,55.169438,"female",5,395331,7028,6,"High"
"15161","Lithuania","LT",23.881275,55.169438,"female",3,231241,7028,3,"Low"
"15162","Lithuania","LT",23.881275,55.169438,"female",2,245226,7028,5,"Low"
"15163","Lithuania","LT",23.881275,55.169438,"male",1,221380,7028,5,"Low"
"15164","Lithuania","LT",23.881275,55.169438,"female",1,210788,7028,5,"Low"
"15165","Lithuania","LT",23.881275,55.169438,"male",5,271641,8229,6,"High"
"15166","Lithuania","LT",23.881275,55.169438,"male",4,453800,8229,1,"High"
"15167","Lithuania","LT",23.881275,55.169438,"male",6,62849,8229,6,"High"
"15168","Lithuania","LT",23.881275,55.169438,"male",3,221170,8229,3,"High"
"15169","Lithuania","LT",23.881275,55.169438,"male",2,249053,8229,5,"High"
"15170","Lithuania","LT",23.881275,55.169438,"female",6,154994,8229,6,"High"
"15171","Lithuania","LT",23.881275,55.169438,"female",5,393282,8229,6,"High"
"15172","Lithuania","LT",23.881275,55.169438,"female",4,492082,8229,1,"High"
"15173","Lithuania","LT",23.881275,55.169438,"female",3,223982,8229,3,"Low"
"15174","Lithuania","LT",23.881275,55.169438,"female",2,240386,8229,5,"Low"
"15175","Lithuania","LT",23.881275,55.169438,"male",1,211022,8229,5,"Low"
"15176","Lithuania","LT",23.881275,55.169438,"female",1,200467,8229,5,"Low"
"15177","Lithuania","LT",23.881275,55.169438,"male",5,269578,9667,6,"High"
"15178","Lithuania","LT",23.881275,55.169438,"male",4,450132,9667,1,"High"
"15179","Lithuania","LT",23.881275,55.169438,"male",6,65428,9667,6,"High"
"15180","Lithuania","LT",23.881275,55.169438,"male",3,214726,9667,3,"High"
"15181","Lithuania","LT",23.881275,55.169438,"male",2,244528,9667,5,"High"
"15182","Lithuania","LT",23.881275,55.169438,"female",6,159540,9667,6,"High"
"15183","Lithuania","LT",23.881275,55.169438,"female",5,390589,9667,6,"High"
"15184","Lithuania","LT",23.881275,55.169438,"female",4,488597,9667,1,"High"
"15185","Lithuania","LT",23.881275,55.169438,"female",3,217069,9667,3,"Low"
"15186","Lithuania","LT",23.881275,55.169438,"female",2,236885,9667,5,"Low"
"15187","Lithuania","LT",23.881275,55.169438,"male",1,199438,9667,5,"Low"
"15188","Lithuania","LT",23.881275,55.169438,"female",1,189257,9667,5,"Low"
"15189","Lithuania","LT",23.881275,55.169438,"male",5,267333,12869,6,"High"
"15190","Lithuania","LT",23.881275,55.169438,"male",6,67551,12869,6,"High"
"15191","Lithuania","LT",23.881275,55.169438,"male",4,447405,12869,1,"High"
"15192","Lithuania","LT",23.881275,55.169438,"male",3,210164,12869,3,"High"
"15193","Lithuania","LT",23.881275,55.169438,"male",2,243589,12869,5,"High"
"15194","Lithuania","LT",23.881275,55.169438,"female",6,164150,12869,6,"High"
"15195","Lithuania","LT",23.881275,55.169438,"female",4,485943,12869,1,"Low"
"15196","Lithuania","LT",23.881275,55.169438,"female",5,387684,12869,6,"Low"
"15197","Lithuania","LT",23.881275,55.169438,"female",3,212154,12869,3,"Low"
"15198","Lithuania","LT",23.881275,55.169438,"female",2,236177,12869,5,"Low"
"15199","Lithuania","LT",23.881275,55.169438,"female",1,177982,12869,4,"Low"
"15200","Lithuania","LT",23.881275,55.169438,"male",1,187735,12869,4,"Low"
"15201","Lithuania","LT",23.881275,55.169438,"male",4,444829,15669,1,"High"
"15202","Lithuania","LT",23.881275,55.169438,"male",6,69533,15669,6,"High"
"15203","Lithuania","LT",23.881275,55.169438,"male",3,207780,15669,3,"High"
"15204","Lithuania","LT",23.881275,55.169438,"male",5,264954,15669,6,"High"
"15205","Lithuania","LT",23.881275,55.169438,"male",2,242106,15669,5,"High"
"15206","Lithuania","LT",23.881275,55.169438,"female",6,168662,15669,6,"High"
"15207","Lithuania","LT",23.881275,55.169438,"female",5,384300,15669,6,"High"
"15208","Lithuania","LT",23.881275,55.169438,"female",4,483453,15669,1,"High"
"15209","Lithuania","LT",23.881275,55.169438,"female",2,234198,15669,5,"Low"
"15210","Lithuania","LT",23.881275,55.169438,"female",3,208792,15669,3,"Low"
"15211","Lithuania","LT",23.881275,55.169438,"male",1,177345,15669,4,"Low"
"15212","Lithuania","LT",23.881275,55.169438,"female",1,167804,15669,4,"Low"
"15213","Lithuania","LT",23.881275,55.169438,"male",4,440281,12412,1,"High"
"15214","Lithuania","LT",23.881275,55.169438,"male",5,263507,12412,6,"High"
"15215","Lithuania","LT",23.881275,55.169438,"male",6,71090,12412,6,"High"
"15216","Lithuania","LT",23.881275,55.169438,"male",3,205749,12412,3,"High"
"15217","Lithuania","LT",23.881275,55.169438,"male",2,237032,12412,5,"High"
"15218","Lithuania","LT",23.881275,55.169438,"female",6,172277,12412,6,"High"
"15219","Lithuania","LT",23.881275,55.169438,"female",4,480247,12412,1,"High"
"15220","Lithuania","LT",23.881275,55.169438,"female",5,381948,12412,6,"Low"
"15221","Lithuania","LT",23.881275,55.169438,"female",3,205781,12412,3,"Low"
"15222","Lithuania","LT",23.881275,55.169438,"female",2,229147,12412,5,"Low"
"15223","Lithuania","LT",23.881275,55.169438,"male",1,169250,12412,4,"Low"
"15224","Lithuania","LT",23.881275,55.169438,"female",1,160188,12412,4,"Low"
"15225","Lithuania","LT",23.881275,55.169438,"male",5,262907,12584,6,"High"
"15226","Lithuania","LT",23.881275,55.169438,"male",4,430396,12584,3,"High"
"15227","Lithuania","LT",23.881275,55.169438,"male",6,72479,12584,6,"High"
"15228","Lithuania","LT",23.881275,55.169438,"male",3,198028,12584,3,"High"
"15229","Lithuania","LT",23.881275,55.169438,"male",2,227810,12584,5,"High"
"15230","Lithuania","LT",23.881275,55.169438,"female",6,175611,12584,6,"High"
"15231","Lithuania","LT",23.881275,55.169438,"female",4,471491,12584,3,"High"
"15232","Lithuania","LT",23.881275,55.169438,"female",5,380465,12584,6,"High"
"15233","Lithuania","LT",23.881275,55.169438,"female",2,218961,12584,5,"Low"
"15234","Lithuania","LT",23.881275,55.169438,"female",3,196906,12584,3,"Low"
"15235","Lithuania","LT",23.881275,55.169438,"female",1,153084,12584,4,"Low"
"15236","Lithuania","LT",23.881275,55.169438,"male",1,161599,12584,4,"Low"
"15237","Lithuania","LT",23.881275,55.169438,"male",4,420391,15097,3,"High"
"15238","Lithuania","LT",23.881275,55.169438,"male",5,262391,15097,1,"High"
"15239","Lithuania","LT",23.881275,55.169438,"male",6,74328,15097,6,"High"
"15240","Lithuania","LT",23.881275,55.169438,"male",3,189937,15097,5,"High"
"15241","Lithuania","LT",23.881275,55.169438,"male",2,217769,15097,5,"High"
"15242","Lithuania","LT",23.881275,55.169438,"female",6,179526,15097,6,"High"
"15243","Lithuania","LT",23.881275,55.169438,"female",5,378929,15097,1,"High"
"15244","Lithuania","LT",23.881275,55.169438,"female",4,460566,15097,3,"High"
"15245","Lithuania","LT",23.881275,55.169438,"female",3,187312,15097,5,"Low"
"15246","Lithuania","LT",23.881275,55.169438,"female",2,207726,15097,5,"Low"
"15247","Lithuania","LT",23.881275,55.169438,"female",1,146411,15097,4,"Low"
"15248","Lithuania","LT",23.881275,55.169438,"male",1,154519,15097,4,"Low"
"15249","Lithuania","LT",23.881275,55.169438,"male",4,413107,15099,3,"High"
"15250","Lithuania","LT",23.881275,55.169438,"male",5,263194,15099,1,"High"
"15251","Lithuania","LT",23.881275,55.169438,"male",6,76080,15099,6,"High"
"15252","Lithuania","LT",23.881275,55.169438,"male",3,187811,15099,5,"High"
"15253","Lithuania","LT",23.881275,55.169438,"male",2,209964,15099,5,"High"
"15254","Lithuania","LT",23.881275,55.169438,"female",6,183510,15099,6,"High"
"15255","Lithuania","LT",23.881275,55.169438,"female",4,451819,15099,3,"High"
"15256","Lithuania","LT",23.881275,55.169438,"female",5,378541,15099,1,"Low"
"15257","Lithuania","LT",23.881275,55.169438,"female",3,183799,15099,5,"Low"
"15258","Lithuania","LT",23.881275,55.169438,"female",2,199629,15099,5,"Low"
"15259","Lithuania","LT",23.881275,55.169438,"male",1,149055,15099,4,"Low"
"15260","Lithuania","LT",23.881275,55.169438,"female",1,141261,15099,4,"Low"
"15261","Lithuania","LT",23.881275,55.169438,"male",4,405191,16538,3,"High"
"15262","Lithuania","LT",23.881275,55.169438,"male",5,265835,16538,1,"High"
"15263","Lithuania","LT",23.881275,55.169438,"male",6,77510,16538,6,"High"
"15264","Lithuania","LT",23.881275,55.169438,"male",3,188010,16538,5,"High"
"15265","Lithuania","LT",23.881275,55.169438,"male",2,203647,16538,5,"High"
"15266","Lithuania","LT",23.881275,55.169438,"female",6,186711,16538,6,"High"
"15267","Lithuania","LT",23.881275,55.169438,"female",4,442140,16538,3,"High"
"15268","Lithuania","LT",23.881275,55.169438,"female",3,182444,16538,5,"Low"
"15269","Lithuania","LT",23.881275,55.169438,"female",5,380096,16538,1,"Low"
"15270","Lithuania","LT",23.881275,55.169438,"female",2,192772,16538,5,"Low"
"15271","Lithuania","LT",23.881275,55.169438,"female",1,137471,16538,4,"Low"
"15272","Lithuania","LT",23.881275,55.169438,"male",1,144800,16538,4,"Low"
"15273","Lithuania","LT",23.881275,55.169438,"male",6,78763,17442,6,"High"
"15274","Lithuania","LT",23.881275,55.169438,"male",4,396758,17442,3,"High"
"15275","Lithuania","LT",23.881275,55.169438,"male",5,269618,17442,1,"High"
"15276","Lithuania","LT",23.881275,55.169438,"male",3,189300,17442,5,"High"
"15277","Lithuania","LT",23.881275,55.169438,"male",2,197504,17442,5,"High"
"15278","Lithuania","LT",23.881275,55.169438,"female",6,189437,17442,6,"High"
"15279","Lithuania","LT",23.881275,55.169438,"female",5,383128,17442,1,"Low"
"15280","Lithuania","LT",23.881275,55.169438,"female",4,431495,17442,3,"Low"
"15281","Lithuania","LT",23.881275,55.169438,"female",2,186406,17442,5,"Low"
"15282","Lithuania","LT",23.881275,55.169438,"female",3,182183,17442,5,"Low"
"15283","Lithuania","LT",23.881275,55.169438,"female",1,135051,17442,4,"Low"
"15284","Lithuania","LT",23.881275,55.169438,"male",1,141934,17442,4,"Low"
"15285","Lithuania","LT",23.881275,55.169438,"male",6,79672,15073,6,"High"
"15286","Lithuania","LT",23.881275,55.169438,"male",5,273776,15073,1,"High"
"15287","Lithuania","LT",23.881275,55.169438,"male",4,387255,15073,3,"High"
"15288","Lithuania","LT",23.881275,55.169438,"male",3,190800,15073,5,"High"
"15289","Lithuania","LT",23.881275,55.169438,"male",2,188903,15073,5,"High"
"15290","Lithuania","LT",23.881275,55.169438,"female",6,191358,15073,6,"High"
"15291","Lithuania","LT",23.881275,55.169438,"female",5,386892,15073,1,"High"
"15292","Lithuania","LT",23.881275,55.169438,"female",4,419841,15073,3,"Low"
"15293","Lithuania","LT",23.881275,55.169438,"female",3,182926,15073,5,"Low"
"15294","Lithuania","LT",23.881275,55.169438,"female",2,178882,15073,5,"Low"
"15295","Lithuania","LT",23.881275,55.169438,"female",1,133506,15073,4,"Low"
"15296","Lithuania","LT",23.881275,55.169438,"male",1,140115,15073,4,"Low"
"15297","Lithuania","LT",23.881275,55.169438,"male",6,80426,15742,6,"High"
"15298","Lithuania","LT",23.881275,55.169438,"male",5,277763,15742,1,"High"
"15299","Lithuania","LT",23.881275,55.169438,"male",4,376689,15742,3,"High"
"15300","Lithuania","LT",23.881275,55.169438,"male",3,191346,15742,5,"High"
"15301","Lithuania","LT",23.881275,55.169438,"male",2,177888,15742,5,"High"
"15302","Lithuania","LT",23.881275,55.169438,"female",6,193001,15742,6,"High"
"15303","Lithuania","LT",23.881275,55.169438,"female",5,390385,15742,1,"Low"
"15304","Lithuania","LT",23.881275,55.169438,"female",4,406249,15742,3,"Low"
"15305","Lithuania","LT",23.881275,55.169438,"female",3,182632,15742,5,"Low"
"15306","Lithuania","LT",23.881275,55.169438,"female",2,168917,15742,5,"Low"
"15307","Luxembourg","LU",6.129583,49.815273,"male",6,6900,13743,2,"High"
"15308","Luxembourg","LU",6.129583,49.815273,"male",5,30200,13743,2,"High"
"15309","Luxembourg","LU",6.129583,49.815273,"female",6,13500,13743,2,"High"
"15310","Luxembourg","LU",6.129583,49.815273,"male",4,50200,13743,6,"High"
"15311","Luxembourg","LU",6.129583,49.815273,"female",3,29800,13743,1,"High"
"15312","Luxembourg","LU",6.129583,49.815273,"female",4,47900,13743,6,"Low"
"15313","Luxembourg","LU",6.129583,49.815273,"male",3,29900,13743,1,"Low"
"15314","Luxembourg","LU",6.129583,49.815273,"male",1,21700,13743,3,"Low"
"15315","Luxembourg","LU",6.129583,49.815273,"male",2,28100,13743,3,"Low"
"15316","Luxembourg","LU",6.129583,49.815273,"female",2,27800,13743,3,"Low"
"15317","Luxembourg","LU",6.129583,49.815273,"female",1,20500,13743,3,"Low"
"15318","Luxembourg","LU",6.129583,49.815273,"female",5,38300,13743,2,"Low"
"15319","Luxembourg","LU",6.129583,49.815273,"male",6,7100,20004,2,"High"
"15320","Luxembourg","LU",6.129583,49.815273,"male",5,30800,20004,2,"High"
"15321","Luxembourg","LU",6.129583,49.815273,"male",3,30200,20004,1,"High"
"15322","Luxembourg","LU",6.129583,49.815273,"male",4,50300,20004,6,"High"
"15323","Luxembourg","LU",6.129583,49.815273,"female",5,38600,20004,2,"High"
"15324","Luxembourg","LU",6.129583,49.815273,"female",3,30200,20004,1,"High"
"15325","Luxembourg","LU",6.129583,49.815273,"male",2,27800,20004,3,"Low"
"15326","Luxembourg","LU",6.129583,49.815273,"female",6,13900,20004,2,"Low"
"15327","Luxembourg","LU",6.129583,49.815273,"female",4,47900,20004,6,"Low"
"15328","Luxembourg","LU",6.129583,49.815273,"female",2,27500,20004,3,"Low"
"15329","Luxembourg","LU",6.129583,49.815273,"female",1,20300,20004,3,"Low"
"15330","Luxembourg","LU",6.129583,49.815273,"male",1,21400,20004,3,"Low"
"15331","Luxembourg","LU",6.129583,49.815273,"male",6,7200,24654,2,"High"
"15332","Luxembourg","LU",6.129583,49.815273,"male",4,51000,24654,6,"High"
"15333","Luxembourg","LU",6.129583,49.815273,"male",3,31100,24654,1,"High"
"15334","Luxembourg","LU",6.129583,49.815273,"female",5,39000,24654,2,"High"
"15335","Luxembourg","LU",6.129583,49.815273,"male",5,31500,24654,2,"High"
"15336","Luxembourg","LU",6.129583,49.815273,"female",6,14400,24654,2,"High"
"15337","Luxembourg","LU",6.129583,49.815273,"female",4,48600,24654,6,"High"
"15338","Luxembourg","LU",6.129583,49.815273,"male",2,27400,24654,3,"High"
"15339","Luxembourg","LU",6.129583,49.815273,"female",2,26500,24654,3,"Low"
"15340","Luxembourg","LU",6.129583,49.815273,"female",3,31200,24654,1,"Low"
"15341","Luxembourg","LU",6.129583,49.815273,"female",1,20200,24654,3,"Low"
"15342","Luxembourg","LU",6.129583,49.815273,"male",1,21300,24654,3,"Low"
"15343","Luxembourg","LU",6.129583,49.815273,"male",3,31700,27676,1,"High"
"15344","Luxembourg","LU",6.129583,49.815273,"male",5,31700,27676,2,"High"
"15345","Luxembourg","LU",6.129583,49.815273,"male",4,51900,27676,6,"High"
"15346","Luxembourg","LU",6.129583,49.815273,"male",6,7300,27676,2,"High"
"15347","Luxembourg","LU",6.129583,49.815273,"female",5,39000,27676,2,"High"
"15348","Luxembourg","LU",6.129583,49.815273,"male",2,27000,27676,3,"Low"
"15349","Luxembourg","LU",6.129583,49.815273,"female",4,49400,27676,6,"Low"
"15350","Luxembourg","LU",6.129583,49.815273,"female",3,31600,27676,1,"Low"
"15351","Luxembourg","LU",6.129583,49.815273,"female",6,14900,27676,2,"Low"
"15352","Luxembourg","LU",6.129583,49.815273,"female",2,25900,27676,3,"Low"
"15353","Luxembourg","LU",6.129583,49.815273,"female",1,20400,27676,3,"Low"
"15354","Luxembourg","LU",6.129583,49.815273,"male",1,21500,27676,3,"Low"
"15355","Luxembourg","LU",6.129583,49.815273,"male",6,7600,29239,2,"High"
"15356","Luxembourg","LU",6.129583,49.815273,"male",5,32000,29239,2,"High"
"15357","Luxembourg","LU",6.129583,49.815273,"male",4,52900,29239,6,"High"
"15358","Luxembourg","LU",6.129583,49.815273,"male",3,32500,29239,1,"High"
"15359","Luxembourg","LU",6.129583,49.815273,"male",2,26300,29239,3,"High"
"15360","Luxembourg","LU",6.129583,49.815273,"female",6,15300,29239,2,"High"
"15361","Luxembourg","LU",6.129583,49.815273,"female",4,50200,29239,6,"High"
"15362","Luxembourg","LU",6.129583,49.815273,"female",5,39100,29239,2,"Low"
"15363","Luxembourg","LU",6.129583,49.815273,"female",3,31900,29239,1,"Low"
"15364","Luxembourg","LU",6.129583,49.815273,"female",1,20700,29239,3,"Low"
"15365","Luxembourg","LU",6.129583,49.815273,"male",1,21700,29239,3,"Low"
"15366","Luxembourg","LU",6.129583,49.815273,"female",2,25200,29239,3,"Low"
"15367","Luxembourg","LU",6.129583,49.815273,"male",6,7700,36871,2,"High"
"15368","Luxembourg","LU",6.129583,49.815273,"male",5,32400,36871,2,"High"
"15369","Luxembourg","LU",6.129583,49.815273,"male",4,53800,36871,6,"High"
"15370","Luxembourg","LU",6.129583,49.815273,"male",3,33200,36871,1,"High"
"15371","Luxembourg","LU",6.129583,49.815273,"female",6,15500,36871,2,"High"
"15372","Luxembourg","LU",6.129583,49.815273,"male",2,25900,36871,3,"High"
"15373","Luxembourg","LU",6.129583,49.815273,"female",4,51100,36871,6,"High"
"15374","Luxembourg","LU",6.129583,49.815273,"female",5,39200,36871,2,"Low"
"15375","Luxembourg","LU",6.129583,49.815273,"female",3,32300,36871,1,"Low"
"15376","Luxembourg","LU",6.129583,49.815273,"female",2,24700,36871,3,"Low"
"15377","Luxembourg","LU",6.129583,49.815273,"female",1,21000,36871,3,"Low"
"15378","Luxembourg","LU",6.129583,49.815273,"male",1,22000,36871,3,"Low"
"15379","Luxembourg","LU",6.129583,49.815273,"male",6,7700,39465,2,"High"
"15380","Luxembourg","LU",6.129583,49.815273,"male",5,32900,39465,6,"High"
"15381","Luxembourg","LU",6.129583,49.815273,"male",4,55000,39465,1,"High"
"15382","Luxembourg","LU",6.129583,49.815273,"male",3,34000,39465,1,"High"
"15383","Luxembourg","LU",6.129583,49.815273,"female",4,52100,39465,1,"High"
"15384","Luxembourg","LU",6.129583,49.815273,"female",5,39500,39465,6,"High"
"15385","Luxembourg","LU",6.129583,49.815273,"male",2,25600,39465,3,"High"
"15386","Luxembourg","LU",6.129583,49.815273,"female",6,15600,39465,2,"Low"
"15387","Luxembourg","LU",6.129583,49.815273,"female",3,32600,39465,1,"Low"
"15388","Luxembourg","LU",6.129583,49.815273,"female",2,24300,39465,3,"Low"
"15389","Luxembourg","LU",6.129583,49.815273,"female",1,21200,39465,5,"Low"
"15390","Luxembourg","LU",6.129583,49.815273,"male",1,22400,39465,5,"Low"
"15391","Luxembourg","LU",6.129583,49.815273,"male",6,7600,43740,2,"High"
"15392","Luxembourg","LU",6.129583,49.815273,"female",6,15500,43740,2,"High"
"15393","Luxembourg","LU",6.129583,49.815273,"female",5,40100,43740,6,"High"
"15394","Luxembourg","LU",6.129583,49.815273,"male",5,33400,43740,6,"High"
"15395","Luxembourg","LU",6.129583,49.815273,"female",4,53200,43740,1,"High"
"15396","Luxembourg","LU",6.129583,49.815273,"male",4,56100,43740,1,"High"
"15397","Luxembourg","LU",6.129583,49.815273,"male",3,34600,43740,1,"High"
"15398","Luxembourg","LU",6.129583,49.815273,"female",3,33100,43740,1,"Low"
"15399","Luxembourg","LU",6.129583,49.815273,"female",2,23800,43740,3,"Low"
"15400","Luxembourg","LU",6.129583,49.815273,"male",2,25200,43740,3,"Low"
"15401","Luxembourg","LU",6.129583,49.815273,"female",1,21800,43740,5,"Low"
"15402","Luxembourg","LU",6.129583,49.815273,"male",1,22900,43740,5,"Low"
"15403","Luxembourg","LU",6.129583,49.815273,"male",6,7500,44320,2,"High"
"15404","Luxembourg","LU",6.129583,49.815273,"male",2,24900,44320,3,"High"
"15405","Luxembourg","LU",6.129583,49.815273,"male",4,57300,44320,1,"High"
"15406","Luxembourg","LU",6.129583,49.815273,"female",5,40800,44320,6,"High"
"15407","Luxembourg","LU",6.129583,49.815273,"male",5,34200,44320,6,"High"
"15408","Luxembourg","LU",6.129583,49.815273,"male",3,34900,44320,1,"High"
"15409","Luxembourg","LU",6.129583,49.815273,"female",4,54200,44320,1,"Low"
"15410","Luxembourg","LU",6.129583,49.815273,"female",6,15300,44320,2,"Low"
"15411","Luxembourg","LU",6.129583,49.815273,"female",3,33500,44320,1,"Low"
"15412","Luxembourg","LU",6.129583,49.815273,"female",2,23700,44320,3,"Low"
"15413","Luxembourg","LU",6.129583,49.815273,"female",1,22300,44320,5,"Low"
"15414","Luxembourg","LU",6.129583,49.815273,"male",1,23400,44320,5,"Low"
"15415","Luxembourg","LU",6.129583,49.815273,"male",6,7500,48610,2,"High"
"15416","Luxembourg","LU",6.129583,49.815273,"male",5,35000,48610,6,"High"
"15417","Luxembourg","LU",6.129583,49.815273,"male",4,58400,48610,1,"High"
"15418","Luxembourg","LU",6.129583,49.815273,"male",2,24700,48610,3,"High"
"15419","Luxembourg","LU",6.129583,49.815273,"male",3,35000,48610,1,"High"
"15420","Luxembourg","LU",6.129583,49.815273,"female",5,41300,48610,6,"Low"
"15421","Luxembourg","LU",6.129583,49.815273,"female",4,55400,48610,1,"Low"
"15422","Luxembourg","LU",6.129583,49.815273,"female",6,15300,48610,2,"Low"
"15423","Luxembourg","LU",6.129583,49.815273,"female",3,33900,48610,1,"Low"
"15424","Luxembourg","LU",6.129583,49.815273,"female",2,23700,48610,3,"Low"
"15425","Luxembourg","LU",6.129583,49.815273,"female",1,22900,48610,5,"Low"
"15426","Luxembourg","LU",6.129583,49.815273,"male",1,23900,48610,5,"Low"
"15427","Luxembourg","LU",6.129583,49.815273,"male",6,7400,56499,2,"High"
"15428","Luxembourg","LU",6.129583,49.815273,"male",5,35500,56499,6,"High"
"15429","Luxembourg","LU",6.129583,49.815273,"male",4,59600,56499,1,"High"
"15430","Luxembourg","LU",6.129583,49.815273,"male",3,35300,56499,3,"High"
"15431","Luxembourg","LU",6.129583,49.815273,"male",2,24500,56499,3,"High"
"15432","Luxembourg","LU",6.129583,49.815273,"female",6,15700,56499,2,"High"
"15433","Luxembourg","LU",6.129583,49.815273,"female",4,56600,56499,1,"High"
